ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-03-31 18:29:00+00:00,33,95,10996,327.57,328.26,327.57,328.21,1432,MU
2026-03-31 18:30:00+00:00,33,95,16253,333.63,333.7,333.45,333.53,2122,TSM
2026-03-31 18:30:00+00:00,33,95,10996,328.245,328.41,327.81,327.85,2121,MU
2026-03-31 18:31:00+00:00,33,95,16253,333.64,333.65,333.38,333.38,471,TSM
2026-03-31 18:31:00+00:00,33,95,10996,327.84,327.87,327.66,327.82,850,MU
2026-03-31 18:32:00+00:00,33,95,16253,333.44,333.46,333.355,333.41,638,TSM
2026-03-31 18:32:00+00:00,33,95,10996,327.68,328.055,327.39,327.435,558,MU
2026-03-31 18:33:00+00:00,33,95,16253,333.37,333.55,333.32,333.465,1138,TSM
2026-03-31 18:33:00+00:00,33,95,10996,327.42,327.77,327.08,327.72,635,MU
2026-03-31 18:34:00+00:00,33,95,16253,333.51,333.55,333.33,333.48,740,TSM
2026-03-31 18:34:00+00:00,33,95,10996,327.59,327.75,327.38,327.715,318,MU
2026-03-31 18:35:00+00:00,33,95,16253,333.43,333.87,333.42,333.85,880,TSM
2026-03-31 18:35:00+00:00,33,95,10996,327.66,327.92,327.54,327.92,629,MU
2026-03-31 18:36:00+00:00,33,95,10996,328.0,328.42,328.0,328.37,542,MU
2026-03-31 18:36:00+00:00,33,95,16253,333.87,334.34,333.83,334.34,2399,TSM
2026-03-31 18:37:00+00:00,33,95,10996,328.2,329.15,328.2,329.045,1046,MU
2026-03-31 18:37:00+00:00,33,95,16253,334.25,334.55,334.235,334.5,1563,TSM
2026-03-31 18:38:00+00:00,33,95,10996,329.04,329.39,329.02,329.32,2751,MU
2026-03-31 18:38:00+00:00,33,95,16253,334.505,334.88,334.37,334.73,2898,TSM
2026-03-31 18:39:00+00:00,33,95,16253,334.66,334.7,334.56,334.56,819,TSM
2026-03-31 18:39:00+00:00,33,95,10996,329.325,329.325,328.66,328.66,6335,MU
2026-03-31 18:40:00+00:00,33,95,10996,328.68,329.48,328.45,329.48,1796,MU
2026-03-31 18:40:00+00:00,33,95,16253,334.51,334.51,334.27,334.36,1155,TSM
2026-03-31 18:41:00+00:00,33,95,10996,329.49,329.94,329.49,329.67,4889,MU
2026-03-31 18:41:00+00:00,33,95,16253,334.39,334.56,334.09,334.14,2053,TSM
2026-03-31 18:42:00+00:00,33,95,16253,334.17,334.35,334.155,334.155,918,TSM
2026-03-31 18:42:00+00:00,33,95,10996,329.77,330.19,329.76,330.065,4935,MU
2026-03-31 18:43:00+00:00,33,95,16253,334.19,334.19,333.84,334.03,909,TSM
2026-03-31 18:43:00+00:00,33,95,10996,330.065,330.065,329.72,329.91,1617,MU
2026-03-31 18:44:00+00:00,33,95,16253,334.03,334.21,334.0,334.14,1103,TSM
2026-03-31 18:44:00+00:00,33,95,10996,329.81,330.16,329.56,329.57,1485,MU
2026-03-31 18:45:00+00:00,33,95,16253,334.17,334.545,334.17,334.475,1862,TSM
2026-03-31 18:45:00+00:00,33,95,10996,329.78,330.15,329.59,329.97,856,MU
2026-03-31 18:46:00+00:00,33,95,16253,334.34,334.72,334.325,334.63,1238,TSM
2026-03-31 18:46:00+00:00,33,95,10996,329.91,330.41,329.91,330.355,453,MU
2026-03-31 18:47:00+00:00,33,95,10996,330.39,330.74,330.09,330.39,1405,MU
2026-03-31 18:47:00+00:00,33,95,16253,334.645,334.83,334.46,334.51,1044,TSM
2026-03-31 18:48:00+00:00,33,95,16253,334.47,334.605,334.4,334.4,413,TSM
2026-03-31 18:48:00+00:00,33,95,10996,330.4,330.8,330.37,330.8,1318,MU
2026-03-31 18:49:00+00:00,33,95,16253,334.41,334.49,334.21,334.44,305,TSM
2026-03-31 18:49:00+00:00,33,95,10996,330.81,331.1,330.41,330.52,832,MU
2026-03-31 18:50:00+00:00,33,95,10996,330.5,331.17,330.36,331.11,2756,MU
2026-03-31 18:50:00+00:00,33,95,16253,334.44,334.74,334.44,334.715,466,TSM
2026-03-31 18:51:00+00:00,33,95,16253,334.75,334.86,334.71,334.75,836,TSM
2026-03-31 18:51:00+00:00,33,95,10996,331.09,331.57,331.075,331.57,1865,MU
2026-03-31 18:52:00+00:00,33,95,10996,331.58,331.66,331.27,331.36,1382,MU
2026-03-31 18:52:00+00:00,33,95,16253,334.705,334.72,334.615,334.615,464,TSM
2026-03-31 18:53:00+00:00,33,95,16253,334.615,334.7,334.58,334.62,1016,TSM
2026-03-31 18:53:00+00:00,33,95,10996,331.405,331.69,331.36,331.39,2026,MU
2026-03-31 18:54:00+00:00,33,95,16253,334.65,334.75,334.59,334.69,771,TSM
2026-03-31 18:54:00+00:00,33,95,10996,331.37,331.6,331.19,331.36,1761,MU
2026-03-31 18:55:00+00:00,33,95,10996,331.44,332.24,331.44,332.24,2799,MU
2026-03-31 18:55:00+00:00,33,95,16253,334.59,334.715,334.53,334.53,333,TSM
2026-03-31 18:56:00+00:00,33,95,16253,334.44,334.595,334.35,334.49,1407,TSM
2026-03-31 18:56:00+00:00,33,95,10996,332.02,332.02,331.71,331.83,1405,MU
2026-03-31 18:57:00+00:00,33,95,16253,334.53,334.68,334.48,334.62,745,TSM
2026-03-31 18:57:00+00:00,33,95,10996,331.85,332.34,331.85,332.23,1806,MU
2026-03-31 18:58:00+00:00,33,95,10996,332.31,332.62,332.13,332.62,3032,MU
2026-03-31 18:58:00+00:00,33,95,16253,334.595,335.01,334.595,334.96,2932,TSM
2026-03-31 18:59:00+00:00,33,95,16253,335.0,335.16,334.98,335.04,1069,TSM
2026-03-31 18:59:00+00:00,33,95,10996,332.53,332.8,332.32,332.42,2818,MU
2026-03-31 19:00:00+00:00,33,95,16253,335.015,335.22,334.92,335.145,1359,TSM
2026-03-31 19:00:00+00:00,33,95,10996,332.37,333.225,332.37,333.18,4081,MU
2026-03-31 19:01:00+00:00,33,95,16253,335.13,335.34,335.13,335.19,1089,TSM
2026-03-31 19:01:00+00:00,33,95,10996,333.17,334.0,333.16,333.66,9896,MU
2026-03-31 19:02:00+00:00,33,95,16253,335.15,335.57,335.11,335.52,1958,TSM
2026-03-31 19:02:00+00:00,33,95,10996,333.66,334.03,333.39,333.58,4760,MU
2026-03-31 19:03:00+00:00,33,95,16253,335.41,335.41,335.17,335.345,1124,TSM
2026-03-31 19:03:00+00:00,33,95,10996,333.34,333.37,333.01,333.25,1929,MU
2026-03-31 19:04:00+00:00,33,95,10996,333.01,333.345,332.96,333.29,1479,MU
2026-03-31 19:04:00+00:00,33,95,16253,335.28,335.28,335.0,335.04,1007,TSM
2026-03-31 19:05:00+00:00,33,95,10996,333.13,333.64,332.94,332.95,2784,MU
2026-03-31 19:05:00+00:00,33,95,16253,335.0,335.21,334.85,334.92,1058,TSM
2026-03-31 19:06:00+00:00,33,95,16253,334.93,334.93,334.69,334.77,904,TSM
2026-03-31 19:06:00+00:00,33,95,10996,333.07,333.22,332.76,332.91,3579,MU
2026-03-31 19:07:00+00:00,33,95,16253,334.64,334.84,334.64,334.84,1442,TSM
2026-03-31 19:07:00+00:00,33,95,10996,332.665,332.82,332.0,332.245,4649,MU
2026-03-31 19:08:00+00:00,33,95,16253,334.81,334.85,334.51,334.8,1538,TSM
2026-03-31 19:08:00+00:00,33,95,10996,331.98,332.26,331.3,332.03,4653,MU
2026-03-31 19:09:00+00:00,33,95,10996,331.93,332.305,331.93,332.15,720,MU
2026-03-31 19:09:00+00:00,33,95,16253,334.73,335.04,334.73,334.98,820,TSM
2026-03-31 19:10:00+00:00,33,95,16253,334.96,335.58,334.96,335.51,1260,TSM
2026-03-31 19:10:00+00:00,33,95,10996,332.245,333.24,332.245,333.14,2111,MU
2026-03-31 19:11:00+00:00,33,95,10996,333.14,333.64,333.03,333.5,1110,MU
2026-03-31 19:11:00+00:00,33,95,16253,335.62,335.7,335.49,335.61,1027,TSM
2026-03-31 19:12:00+00:00,33,95,16253,335.445,335.8,335.4,335.69,4048,TSM
2026-03-31 19:12:00+00:00,33,95,10996,333.12,333.155,332.89,333.05,548,MU
2026-03-31 19:13:00+00:00,33,95,10996,333.07,333.695,333.03,333.695,2647,MU
2026-03-31 19:13:00+00:00,33,95,16253,335.69,335.7,335.39,335.505,1843,TSM
2026-03-31 19:14:00+00:00,33,95,16253,335.49,335.54,335.39,335.46,1833,TSM
2026-03-31 19:14:00+00:00,33,95,10996,333.78,333.97,333.53,333.8,1736,MU
2026-03-31 19:15:00+00:00,33,95,16253,335.47,335.81,335.47,335.7,1111,TSM
2026-03-31 19:15:00+00:00,33,95,10996,333.82,334.0,333.76,333.81,4142,MU
2026-03-31 19:16:00+00:00,33,95,16253,335.79,335.91,335.66,335.7,1489,TSM
2026-03-31 19:16:00+00:00,33,95,10996,333.81,334.045,333.76,333.97,1694,MU
2026-03-31 19:17:00+00:00,33,95,16253,335.73,335.78,335.57,335.62,1847,TSM
2026-03-31 19:17:00+00:00,33,95,10996,334.0,334.0,333.73,333.9,690,MU
2026-03-31 19:18:00+00:00,33,95,10996,333.98,335.17,333.81,335.04,4120,MU
2026-03-31 19:18:00+00:00,33,95,16253,335.6,335.95,335.6,335.82,3971,TSM
2026-03-31 19:19:00+00:00,33,95,10996,334.92,335.3,334.66,334.66,1946,MU
2026-03-31 19:19:00+00:00,33,95,16253,335.79,336.0,335.74,335.955,1938,TSM
2026-03-31 19:20:00+00:00,33,95,10996,334.76,335.57,334.47,335.57,14990,MU
2026-03-31 19:20:00+00:00,33,95,16253,335.94,336.28,335.85,336.28,4289,TSM
2026-03-31 19:21:00+00:00,33,95,10996,335.48,336.31,335.37,336.08,2150,MU
2026-03-31 19:21:00+00:00,33,95,16253,336.22,336.505,336.22,336.35,1528,TSM
2026-03-31 19:22:00+00:00,33,95,10996,336.07,336.52,335.66,335.69,4166,MU
2026-03-31 19:22:00+00:00,33,95,16253,336.4,336.58,336.34,336.43,1211,TSM
2026-03-31 19:23:00+00:00,33,95,16253,336.465,336.96,336.395,336.45,3924,TSM
2026-03-31 19:23:00+00:00,33,95,10996,335.72,336.0,335.63,335.675,2588,MU
2026-03-31 19:24:00+00:00,33,95,16253,336.42,336.53,336.385,336.385,511,TSM
2026-03-31 19:24:00+00:00,33,95,10996,335.64,336.35,335.64,336.12,6029,MU
2026-03-31 19:25:00+00:00,33,95,16253,336.39,336.47,336.35,336.38,919,TSM
2026-03-31 19:25:00+00:00,33,95,10996,336.09,336.405,335.91,336.33,10403,MU
2026-03-31 19:26:00+00:00,33,95,16253,336.37,336.37,336.08,336.11,625,TSM
2026-03-31 19:26:00+00:00,33,95,10996,336.41,336.51,336.03,336.395,6747,MU
2026-03-31 19:27:00+00:00,33,95,16253,336.14,336.285,336.07,336.15,1214,TSM
2026-03-31 19:27:00+00:00,33,95,10996,336.33,336.96,336.33,336.6,4145,MU
2026-03-31 19:28:00+00:00,33,95,16253,336.16,336.36,336.16,336.33,634,TSM
2026-03-31 19:28:00+00:00,33,95,10996,336.615,336.615,336.14,336.14,4236,MU
2026-03-31 19:29:00+00:00,33,95,10996,336.1,336.38,335.91,336.04,2970,MU
2026-03-31 19:29:00+00:00,33,95,16253,336.24,336.37,336.16,336.26,1569,TSM
2026-03-31 19:30:00+00:00,33,95,16253,336.26,336.6,336.08,336.6,5284,TSM
2026-03-31 19:30:00+00:00,33,95,10996,336.135,336.135,335.225,335.75,2358,MU
2026-03-31 19:31:00+00:00,33,95,16253,336.57,336.57,336.01,336.1,4255,TSM
2026-03-31 19:31:00+00:00,33,95,10996,335.76,335.76,335.0,335.52,2123,MU
2026-03-31 19:32:00+00:00,33,95,10996,335.4,336.15,335.4,335.5,2770,MU
2026-03-31 19:32:00+00:00,33,95,16253,336.05,336.36,336.05,336.26,1199,TSM
2026-03-31 19:33:00+00:00,33,95,10996,335.37,335.71,335.01,335.71,2369,MU
2026-03-31 19:33:00+00:00,33,95,16253,336.2,336.255,335.885,336.255,5991,TSM
2026-03-31 19:34:00+00:00,33,95,16253,336.19,336.23,336.05,336.1,2875,TSM
2026-03-31 19:34:00+00:00,33,95,10996,335.67,336.055,335.48,335.73,2129,MU
2026-03-31 19:35:00+00:00,33,95,10996,335.73,336.03,335.51,335.69,2581,MU
2026-03-31 19:35:00+00:00,33,95,16253,336.13,336.53,336.13,336.49,1794,TSM
2026-03-31 19:36:00+00:00,33,95,16253,336.51,336.56,336.34,336.39,2883,TSM
2026-03-31 19:36:00+00:00,33,95,10996,335.85,336.38,335.76,336.25,2253,MU
2026-03-31 19:37:00+00:00,33,95,16253,336.37,336.87,336.37,336.82,2349,TSM
2026-03-31 19:37:00+00:00,33,95,10996,336.3,336.79,336.25,336.67,2775,MU
2026-03-31 19:38:00+00:00,33,95,10996,336.645,336.75,336.41,336.58,4136,MU
2026-03-31 19:38:00+00:00,33,95,16253,336.815,336.815,336.605,336.68,3620,TSM
2026-03-31 19:39:00+00:00,33,95,10996,336.605,336.83,336.545,336.66,2379,MU
2026-03-31 19:39:00+00:00,33,95,16253,336.7,337.21,336.7,337.21,4081,TSM
2026-03-31 19:40:00+00:00,33,95,10996,336.655,336.71,336.18,336.415,3724,MU
2026-03-31 19:40:00+00:00,33,95,16253,337.2,337.69,337.01,337.41,10617,TSM
2026-03-31 19:41:00+00:00,33,95,16253,337.34,337.35,337.045,337.26,5387,TSM
2026-03-31 19:41:00+00:00,33,95,10996,336.38,336.88,336.335,336.63,4678,MU
2026-03-31 19:42:00+00:00,33,95,10996,336.59,336.59,335.54,335.54,4391,MU
2026-03-31 19:42:00+00:00,33,95,16253,337.32,337.385,336.81,336.81,4644,TSM
2026-03-31 19:43:00+00:00,33,95,16253,336.81,337.155,336.79,336.84,4554,TSM
2026-03-31 19:43:00+00:00,33,95,10996,335.52,335.55,335.0,335.32,3147,MU
2026-03-31 19:44:00+00:00,33,95,10996,335.32,335.5,335.09,335.23,4133,MU
2026-03-31 19:44:00+00:00,33,95,16253,336.83,337.11,336.755,337.08,4571,TSM
2026-03-31 19:45:00+00:00,33,95,16253,337.06,337.36,336.785,337.285,3091,TSM
2026-03-31 19:45:00+00:00,33,95,10996,335.0,335.97,334.645,335.53,4295,MU
2026-03-31 19:46:00+00:00,33,95,10996,335.54,335.98,335.25,335.955,3091,MU
2026-03-31 19:46:00+00:00,33,95,16253,337.27,337.825,337.27,337.81,3277,TSM
2026-03-31 19:47:00+00:00,33,95,16253,337.81,338.02,337.67,337.97,5486,TSM
2026-03-31 19:47:00+00:00,33,95,10996,336.0,336.12,335.64,336.0,9741,MU
2026-03-31 19:48:00+00:00,33,95,16253,337.95,338.0,337.69,337.82,2544,TSM
2026-03-31 19:48:00+00:00,33,95,10996,335.97,336.4,335.72,335.86,2812,MU
2026-03-31 19:49:00+00:00,33,95,16253,337.8,338.12,337.685,337.9,5914,TSM
2026-03-31 19:49:00+00:00,33,95,10996,335.71,336.0,335.62,335.85,3151,MU
2026-03-31 19:50:00+00:00,33,95,16253,338.03,338.155,337.13,337.28,9432,TSM
2026-03-31 19:50:00+00:00,33,95,10996,336.0,336.9,335.91,336.79,7868,MU
2026-03-31 19:51:00+00:00,33,95,16253,337.17,337.49,337.01,337.03,5035,TSM
2026-03-31 19:51:00+00:00,33,95,10996,336.75,336.75,335.94,336.12,4642,MU
2026-03-31 19:52:00+00:00,33,95,10996,336.04,336.04,334.99,335.41,7766,MU
2026-03-31 19:52:00+00:00,33,95,16253,337.07,337.22,336.7,336.74,6188,TSM
2026-03-31 19:53:00+00:00,33,95,16253,336.75,337.14,336.64,337.07,5209,TSM
2026-03-31 19:53:00+00:00,33,95,10996,335.345,336.555,335.31,336.54,14235,MU
2026-03-31 19:54:00+00:00,33,95,16253,337.08,337.505,337.07,337.3,2307,TSM
2026-03-31 19:54:00+00:00,33,95,10996,336.51,336.74,335.92,336.575,16294,MU
2026-03-31 19:55:00+00:00,33,95,16253,337.36,337.8,337.31,337.57,4365,TSM
2026-03-31 19:55:00+00:00,33,95,10996,336.69,337.65,336.57,336.89,12080,MU
2026-03-31 19:56:00+00:00,33,95,10996,336.84,336.89,336.18,336.39,9905,MU
2026-03-31 19:56:00+00:00,33,95,16253,337.57,337.74,337.37,337.455,5145,TSM
2026-03-31 19:57:00+00:00,33,95,16253,337.42,337.96,337.29,337.96,8253,TSM
2026-03-31 19:57:00+00:00,33,95,10996,336.42,336.84,336.32,336.84,11190,MU
2026-03-31 19:58:00+00:00,33,95,16253,337.91,338.35,337.84,337.88,8592,TSM
2026-03-31 19:58:00+00:00,33,95,10996,336.81,337.4,336.81,337.275,11436,MU
2026-03-31 19:59:00+00:00,33,95,16253,337.84,338.34,337.82,338.07,13425,TSM
2026-03-31 19:59:00+00:00,33,95,10996,337.24,337.83,337.235,337.615,35461,MU
